"filename", "language", "HTML", "C++", "YAML", "Markdown", "Dart", "Java Properties", "JSON", "Swift", "XML", "Kotlin", "comment", "blank", "total"
"/Users/omarragab/Projects/kutub_fm/lib/features/subscription/presentation/widgets/payment_method_card.dart", "Dart", 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 7, 154
"/Users/omarragab/Projects/kutub_fm/lib/features/subscription/presentation/widgets/subscription_card.dart", "Dart", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 4, 97
"/Users/omarragab/Projects/kutub_fm/lib/features/subscription/presentation/widgets/wallet_provider_selector.dart", "Dart", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 5, 73
"/Users/omarragab/Projects/kutub_fm/lib/main.dart", "Dart", 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 2, 11, 109
"/Users/omarragab/Projects/kutub_fm/linux/flutter/generated_plugin_registrant.cc", "C++", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 16
"/Users/omarragab/Projects/kutub_fm/linux/flutter/generated_plugin_registrant.h", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"/Users/omarragab/Projects/kutub_fm/linux/runner/main.cc", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/omarragab/Projects/kutub_fm/linux/runner/my_application.cc", "C++", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 26, 29, 149
"/Users/omarragab/Projects/kutub_fm/linux/runner/my_application.h", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/Users/omarragab/Projects/kutub_fm/macos/Flutter/GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 3, 4, 27
"/Users/omarragab/Projects/kutub_fm/macos/Runner/AppDelegate.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 3, 14
"/Users/omarragab/Projects/kutub_fm/macos/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json", "JSON", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 1, 69
"/Users/omarragab/Projects/kutub_fm/macos/Runner/Base.lproj/MainMenu.xib", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 343, 0, 0, 1, 344
"/Users/omarragab/Projects/kutub_fm/macos/Runner/MainFlutterWindow.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 4, 16
"/Users/omarragab/Projects/kutub_fm/macos/RunnerTests/RunnerTests.swift", "Swift", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 2, 4, 13
"/Users/omarragab/Projects/kutub_fm/pubspec.yaml", "YAML", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 58, 14, 110
"/Users/omarragab/Projects/kutub_fm/stitch_downloads/authentication_login.html", "HTML", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 183
"/Users/omarragab/Projects/kutub_fm/stitch_downloads/authentication_register.html", "HTML", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 191
"/Users/omarragab/Projects/kutub_fm/stitch_downloads/category_selection.html", "HTML", 257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 257
"/Users/omarragab/Projects/kutub_fm/stitch_downloads/home_hub.html", "HTML", 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 323
"/Users/omarragab/Projects/kutub_fm/stitch_downloads/onboarding_discover.html", "HTML", 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 173
"/Users/omarragab/Projects/kutub_fm/stitch_downloads/splash_screen.html", "HTML", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 184
"/Users/omarragab/Projects/kutub_fm/test/widget_test.dart", "Dart", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 8, 5, 22
"/Users/omarragab/Projects/kutub_fm/web/index.html", "HTML", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 47
"/Users/omarragab/Projects/kutub_fm/web/manifest.json", "JSON", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 1, 36
"/Users/omarragab/Projects/kutub_fm/windows/flutter/generated_plugin_registrant.cc", "C++", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 21
"/Users/omarragab/Projects/kutub_fm/windows/flutter/generated_plugin_registrant.h", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"/Users/omarragab/Projects/kutub_fm/windows/runner/flutter_window.cpp", "C++", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 72
"/Users/omarragab/Projects/kutub_fm/windows/runner/flutter_window.h", "C++", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 34
"/Users/omarragab/Projects/kutub_fm/windows/runner/main.cpp", "C++", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 44
"/Users/omarragab/Projects/kutub_fm/windows/runner/resource.h", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 17
"/Users/omarragab/Projects/kutub_fm/windows/runner/utils.cpp", "C++", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 66
"/Users/omarragab/Projects/kutub_fm/windows/runner/utils.h", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 20
"/Users/omarragab/Projects/kutub_fm/windows/runner/win32_window.cpp", "C++", 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 24, 55, 289
"/Users/omarragab/Projects/kutub_fm/windows/runner/win32_window.h", "C++", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 31, 24, 103
"Total", "-", 1343, 574, 44, 327, 16808, 7, 248, 75, 537, 79, 606, 1817, 22465
